country,city,operator,quality
"United States","McAllen","South Texas College","Timetable routing"
"United States","Miami","Brightline","Timetable routing"
"United States","Miami","Broward County Transit","Realtime routing"
"United States","Miami","City of Coral Gables","Estimated routing"
"United States","Miami","City of Miami","Estimated routing"
"United States","Miami","Miami-Dade Transit","Timetable routing"
"United States","Miami","Tri-Rail","Realtime routing"
"United States","Miami Gardens","Broward County Transit","Realtime routing"
"United States","Miami Gardens","Miami-Dade Transit","Timetable routing"
"United States","Milwaukee","Amtrak","Timetable routing"
"United States","Milwaukee","Coach Usa","Timetable routing"
"United States","Milwaukee","Milwaukee County Transit System","Timetable routing"
"United States","Milwaukee","Milwaukee Downtown, BID 21","Estimated routing"
"United States","Milwaukee","The Hop","Timetable routing"
"United States","Milwaukee","Waukesha Metro","Realtime routing"
"United States","Milwaukee","Wisconsin Coach Lines","Timetable routing"
"United States","Minneapolis","MVTA","Realtime routing"
"United States","Minneapolis","Maple Grove","Realtime routing"
"United States","Minneapolis","Met Council","Realtime routing"
"United States","Minneapolis","Metro Transit","Realtime routing"
"United States","Minneapolis","Plymouth","Realtime routing"
"United States","Minneapolis","SouthWest Transit","Realtime routing"
"United States","Minneapolis","University of Minnesota","Realtime routing"
"United States","Missoula","Missoula Urban Transportation District","Timetable routing"
"United States","Missoula","UDASH - University of Montana","Timetable routing"
"United States","Modesto","The S","Realtime routing"
"United States","Modesto","eTrans","Realtime routing"
"United States","Moorhead","FARGO","Timetable routing"
"United States","New Haven","Amtrak","Timetable routing"
"United States","New Haven","CTTransit- New Haven","Realtime routing"
"United States","New Haven","CTtransit","Realtime routing"
"United States","New Haven","MARC","Timetable routing"
"United States","New Haven","Metro-North Railroad","Realtime routing"
"United States","New Haven","Peter Pan Bonanza Division","Timetable routing"
"United States","New Haven","Peter Pan Bus Lines","Timetable routing"
"United States","New Haven","Shore Line East","Timetable routing"
"United States","New York","Academy Bus","Timetable routing"
"United States","New York","Amtrak","Timetable routing"
"United States","New York","Bee-Line Bus","Realtime routing"
"United States","New York","C&J","Timetable routing"
"United States","New York","Community Coach","Timetable routing"
"United States","New York","Downtown Alliance","Timetable routing"
"United States","New York","Lakeland Bus Lines Inc.","Timetable routing"
"United States","New York","Long Island Rail Road","Realtime routing"
"United States","New York","MTA Bus Company","Realtime routing"
"United States","New York","MTA New York City Transit","Realtime routing"
"United States","New York","Megabus","Estimated routing"
"United States","New York","Metro-North Railroad","Realtime routing"
"United States","New York","NJ TRANSIT BUS","Timetable routing"
"United States","New York","NJ TRANSIT RAIL","Timetable routing"
"United States","New York","NY Waterway","Timetable routing"
"United States","New York","Nassau Inter-County Express","Timetable routing"
"United States","New York","National Park Service","Timetable routing"
"United States","New York","New England Fast Ferry","Estimated routing"
"United States","New York","New York City Department of Transportation","Timetable routing"
"United States","New York","New York Water Taxi","Estimated routing"
"United States","New York","Newark Airport Express","Timetable routing"
"United States","New York","Peter Pan Bonanza Division","Timetable routing"
"United States","New York","Peter Pan Bus Lines","Timetable routing"
"United States","New York","Port Authority Trans-Hudson Corporation","Timetable routing"
"United States","New York","Port Authority of NY & NJ","Estimated routing"
"United States","New York","Rockland Coaches","Timetable routing"
"United States","New York","Seastreak","Timetable routing"
"United States","New York","ShortLine Hudson","Timetable routing"
"United States","New York","Suburban Transit","Timetable routing"
"United States","New York","The Roosevelt Island Operating Corporation of the State of New York","Estimated routing"
"United States","New York","Trans-Bridge Lines","Timetable routing"
"United States","New York","VIA Rail","Timetable routing"
"United States","Newark","Amtrak","Timetable routing"
"United States","Newark","NJ TRANSIT BUS","Timetable routing"
"United States","Newark","NJ TRANSIT RAIL","Timetable routing"
"United States","Newark","Newark Airport Express","Timetable routing"
"United States","Newark","Peter Pan Bus Lines","Timetable routing"
"United States","Newark","Port Authority Trans-Hudson Corporation","Timetable routing"
"United States","Newark","Port Authority of NY & NJ","Estimated routing"
"United States","Norwalk","Cerritos on Wheels","Estimated routing"
"United States","Norwalk","Long Beach Transit","Realtime routing"
"United States","Norwalk","Metro - Los Angeles","Timetable routing"
"United States","Norwalk","Metrolink Trains","Realtime routing"
"United States","Norwalk","Norwalk Transit System","Realtime routing"
"United States","Oakland","AC TRANSIT","Realtime routing"
"United States","Oakland","Amtrak","Timetable routing"
"United States","Oakland","Amtrak Chartered Vehicle","Timetable routing"
"United States","Oakland","BART","Realtime routing"
"United States","Oakland","Capitol Corridor Joint Powers Authority","Timetable routing"
"United States","Oakland","Emery Express","Timetable routing"
"United States","Oakland","Emery Go-Round","Timetable routing"
"United States","Oakland","San Francisco Bay Ferry","Realtime routing"
"United States","Oakland","University of California Berkeley","Estimated routing"
"United States","Oceanside","Amtrak","Timetable routing"
"United States","Oceanside","Amtrak Chartered Vehicle","Timetable routing"
"United States","Oceanside","Metrolink Trains","Realtime routing"
"United States","Oceanside","North County Transit District","Realtime routing"
"United States","Oceanside","St George Shuttle","Estimated routing"
"United States","Omaha","Amtrak","Timetable routing"
"United States","Omaha","Express Arrow","Timetable routing"
"United States","Omaha","Omaha Metro Transit","Realtime routing"
"United States","Ontario","Amtrak","Timetable routing"
"United States","Ontario","Amtrak Chartered Vehicle","Timetable routing"
"United States","Ontario","Metrolink Trains","Realtime routing"
"United States","Ontario","OMNITRANS","Timetable routing"
"United States","Ontario","Riverside Transit Agency","Timetable routing"
"United States","Orange","ART","Timetable routing"
"United States","Orange","Metrolink Trains","Realtime routing"
"United States","Orange","Orange County Transportation Authority","Realtime routing"
"United States","Orange","Riverside Transit Agency","Timetable routing"
"United States","Orange","St George Shuttle","Estimated routing"
"United States","Oshkosh","GO Transit (City of Oshkosh)","Timetable routing"
"United States","Oxnard","Alvand Transportation","Timetable routing"
"United States","Oxnard","Amtrak","Timetable routing"
"United States","Oxnard","Gold Coast Transit District","Realtime routing"
"United States","Oxnard","Metrolink Trains","Realtime routing"
"United States","Oxnard","VCTC Intercity","Realtime routing"
"United States","Panama City","Bayway","Timetable routing"
"United States","Pasadena","Amtrak Chartered Vehicle","Timetable routing"
"United States","Pasadena","Foothill Transit","Timetable routing"
"United States","Pasadena","Glendale Beeline","Timetable routing"
"United States","Pasadena","LADOT","Timetable routing"
"United States","Pasadena","Metro - Los Angeles","Timetable routing"
"United States","Pasadena","Pasadena Transit","Realtime routing"
"United States","Paterson","NJ TRANSIT BUS","Timetable routing"
"United States","Paterson","NJ TRANSIT RAIL","Timetable routing"
"United States","Pembroke Pines","Broward County Transit","Realtime routing"
"United States","Philadelphia","Amtrak","Timetable routing"
"United States","Philadelphia","NJ TRANSIT BUS","Timetable routing"
"United States","Philadelphia","NJ TRANSIT RAIL","Timetable routing"
"United States","Philadelphia","Peter Pan Bus Lines","Timetable routing"
"United States","Philadelphia","Port Authority Transit Corporation","Timetable routing"
"United States","Philadelphia","SEPTA","Realtime routing"
"United States","Pittsburgh","Amtrak","Timetable routing"
"United States","Pittsburgh","BCTA","Timetable routing"
"United States","Pittsburgh","Butler Transit Authority","Estimated routing"
"United States","Pittsburgh","Freedom Transit","Timetable routing"
"United States","Pittsburgh","Mid Mon Valley Transit","Timetable routing"
"United States","Pittsburgh","Mountain Line Transit Authority","Timetable routing"
"United States","Pittsburgh","Myers Coach Lines","Estimated routing"
"United States","Pittsburgh","Pittsburgh Regional Transit","Realtime routing"
"United States","Pittsburgh","Westmoreland Transit","Timetable routing"
"United States","Pittsfield","Amtrak","Timetable routing"
"United States","Pittsfield","Berkshire Regional Transit Authority","Timetable routing"
"United States","Pittsfield","Peter Pan Bonanza Division","Timetable routing"
"United States","Plano","DALLAS AREA RAPID TRANSIT","Timetable routing"
"United States","Pocatello","Pocatello Regional Transit","Timetable routing"
"United States","Pomona","Amtrak","Timetable routing"
"United States","Pomona","Foothill Transit","Timetable routing"
"United States","Pomona","Metro - Los Angeles","Timetable routing"
"United States","Pomona","Metrolink Trains","Realtime routing"
"United States","Pomona","OMNITRANS","Timetable routing"
"United States","Pompano Beach","Broward County Transit","Realtime routing"
"United States","Pompano Beach","Tri-Rail","Realtime routing"
"United States","Portland","Amtrak","Timetable routing"
"United States","Portland","C-TRAN","Timetable routing"
"United States","Portland","Central Oregon Breeze","Timetable routing"
"United States","Portland","Columbia Area Transit","Timetable routing"
"United States","Portland","Columbia County Rider","Timetable routing"
"United States","Portland","Groome Transportation","Timetable routing"
"United States","Portland","Multnomah County Transit","Timetable routing"
"United States","Portland","Oregon POINT","Timetable routing"
